id,shuffled_from_id,original_context,context
6e3b3b8e-91f1-4d04-969a-e7bb98b9b372,e379c527-14ff-4505-8723-5631a786a6fd,"Nhiều dân tộc Thổ dân cư trú tại lãnh thổ nay là Canada trong hàng thiên niên kỷ. Bắt đầu từ cuối thế kỷ XV, người Anh và người Pháp thành lập các thuộc địa trên vùng duyên hải Đại Tây Dương của khu vực. Sau các xung đột khác nhau, Anh Quốc giành được rồi để mất nhiều lãnh thổ tại Bắc Mỹ, và đến cuối thế kỷ XVIII thì còn lại lãnh thổ chủ yếu thuộc Canada ngày nay. Căn cứ theo Đạo luật Bắc Mỹ thuộc Anh vào ngày 1 tháng 7 năm 1867, ba thuộc địa hợp thành thuộc địa liên bang tự trị Canada. Sau đó thuộc địa tự trị dần sáp nhập thêm các tỉnh và lãnh thổ. Năm 1931, theo Quy chế Westminster 1931, Anh Quốc trao cho Canada tình trạng độc lập hoàn toàn trên hầu hết các vấn đề. Các quan hệ cuối cùng giữa hai bên bị đoạn tuyệt vào năm 1982 theo Đạo luật Canada 1982.","Ngày 7/9/1945, tờ Báo Tranh đấu, cơ quan ngôn luận của những người Trotskyist đăng một bài xã luận chỉ trích Ủy ban Hành chính Lâm thời Nam Bộ không có những biện pháp bảo đảm an toàn cho cuộc biểu tình vào ngày 2/9/1945 tại Sài Gòn khiến một số người chết. Sau đó, ngày 8/9/1945, Trần Văn Giàu thay mặt Ủy ban Hành chính Lâm thời ra thông cáo tố cáo những kẻ khiêu khích (ám chỉ những người Trotskyist và các giáo phái) đã phá hoại trật tự và gây đổ máu vào ngày 2/9/1945, đồng thời chỉ trích việc họ đã tổ chức một cuộc biểu tình đòi vũ trang cho quần chúng. Bản thông cáo nhắc nhở rằng quân đội Nhật mặc dù đã bại trận nhưng theo thỏa thuận với Đồng Minh vẫn có trách nhiệm duy trì trật tự cho đến khi Đồng Minh tới. Tổng hành dinh Nhật có thể tước vũ khí bộ đội quốc gia, cấm các phong trào chính trị gây rối loạn trị an, cấm các cuộc biểu tình không được phép trước Tổng Hành dinh Nhật, tước vũ khí dân chúng. Thông cáo kêu gọi người dân vì lợi ích quốc gia hãy tin cậy Ủy ban Hành chính Lâm thời, đừng để bọn phản bội tổ quốc lôi kéo. Chỉ như vậy việc đàm phán giữa phong trào độc lập của Việt Nam với Đồng Minh mới thuận lợi."
6e403049-fad0-4923-86b6-f4decfb763fc,37f4eeb7-6509-45f2-abaf-8211f97d7818,"Sao Kim hay Kim tinh (chữ Hán: 金星), còn gọi là sao Thái Bạch (太白), Thái Bạch Kim tinh (太白金星), là hành tinh thứ hai trong hệ Mặt Trời, tự quay quanh nó với chu kỳ 224,7 ngày Trái Đất. Xếp sau Mặt Trăng, nó là thiên thể tự nhiên sáng nhất trong bầu trời tối, với cấp sao biểu kiến bằng −4.6, đủ sáng để tạo nên bóng trên mặt nước. Bởi vì Sao Kim là hành tinh phía trong tính từ Trái Đất, nó không bao giờ xuất hiện trên bầu trời mà quá xa Mặt Trời: góc ly giác đạt cực đại bằng 47,8°. Sao Kim đạt độ sáng lớn nhất ngay sát thời điểm hoàng hôn hoặc bình minh, do vậy mà dân gian còn gọi là sao Hôm, khi hành tinh này mọc lên lúc hoàng hôn, và sao Mai, khi hành tinh này mọc lên lúc bình minh.","Thuật ngữ “bảo tồn” được đưa vào sử dụng rộng rãi vào cuối thế kỷ 19 và được gọi bằng từ “quản lý” cho nhiều nguồn tài nguyên như gỗ, cá, vùng đất bề mặt, vùng đồng cỏ và khoáng sản, lý do chủ yếu vì kinh tế. Ngoài ra còn gọi là bảo vệ rừng (lâm nghiệp), bảo vệ đời sống hoang dã, công viên, những vùng hoang dã và lưu vực sông. Giai đoạn này cũng chứng kiến việc thông qua dự luật đầu tiên về bảo tồn và việc thành lập các hiệp hội bảo tồn thiên nhiên. Luật bảo tồn chim biển được thông qua vào năm 1869 là luật đầu tiên về bảo vệ thiên nhiên trên Thế giới sau khi thông qua cuộc vận động từ Hiệp hội Bảo vệ chim biển và nhà nghiên cứu chim nổi tiếng Alfred Newton."
6fd73174-370e-46bb-83dd-dac7e025ae26,6b5c91b8-333c-4d1a-ae96-922cd0c6da9e,"Trong gia đình người Ê Đê, chủ nhà là phụ nữ theo đó của cải và đất đai sẽ được truyền từ mẹ sang con gái, theo chế độ mẫu hệ có đặc điểm rất khá tương đồng với chế độ mẫu hệ của người Minangkabau ở đảo Sumatra của Indonesia, con cái mang họ mẹ,trước đây con trai không được hưởng thừa kế,bây giờ có sự bình đẳng trong nhà. Phụ nữ chịu trách nhiệm trong quản lý gia đình,chăm sóc con cái, mồ mả tổ tiên,của cải thừa kế cho con cái... Đàn ông chịu trách nhiệm trong việc ngoại giao, giao lưu buôn bán với cộng đồng bên ngoài đồng thời các vấn đề tôn giáo và chính trị cũng là trách nhiệm của người đàn ông. Cho nên vai trò và địa vị của đàn ông Ê đê bên ngoài xã hội là rất lớn. Đàn ông cư trú trong nhà vợ. Nếu vợ chết và bên nhà vợ không còn ai thay thế theo tục nối dây thì người chồng phải về với chị em gái mình. Khi chết, được đưa về chôn cất bên người thân của gia đình mẹ đẻ.Chỉ con gái được thừa kế tài sản, người con gái út được thừa kế nhà tự ông bà và phải nuôi dưỡng cha mẹ già. Đây là nét ảnh hưởng từ quy định của xã hội từ thời phong kiến Chămpa mà người Ê đê chịu ảnh hưởng trong suốt thế kỷ dài trong lịch sử.","The Jackson 5 thu âm nhiều bài hát, trong đó có ""Big Boy"" (1968) là đĩa đơn đầu tiên của họ, cùng Steeltown Records, một hãng thu âm tại Gary, Indiana; trước khi ký kết cùng hãng đĩa Motown vào năm 1969. The Jackson 5 rời khỏi Gary vào năm 1969 và dọn đến khu vực Los Angeles, nơi họ tiếp tục thu âm cho Motown. Rolling Stone sau này mô tả Michael thời non trẻ là một ""thần đồng"" với ""khả năng âm nhạc trời phú,"" viết rằng ông ""nhanh chóng trở thành người thu hút và giọng ca chính."" Nhóm mở ra một kỷ lục xếp hạng mới, khi phát hành 4 đĩa đơn đầu tay ""I Want You Back"" (1969), ""ABC"" (1970), ""The Love You Save"" (1970) và ""I'll Be There"" (1970)—đều đạt vị trí quán quân trên Billboard Hot 100. Vào tháng 5 năm 1971, gia đình Jackson dời đến một ngôi nhà lớn hơn tại Encino, California, nơi Michael trưởng thành từ ca sĩ nhí sang một thần tượng tuổi thiếu niên. Khi Jackson chuyển sang sự nghiệp đơn ca vào thập niên 1970, ông tiếp tục gắn liền với Jackson 5 và Motown. Giữa năm 1972 và năm 1975, Michael phát hành 4 album phòng thu cùng Motown: Got to Be There (1972), Ben (1972), Music & Me (1973) và Forever, Michael (1975). ""Got to Be There"" và ""Ben"", các bài hát chủ đề trích từ hai album đơn ca đầu tay của Michael, là những đĩa đơn thành công, cùng phần trình bày lại bài hát ""Rockin' Robin"" của Bobby Day."
701a27f4-0890-4735-a780-dc43bfa957d4,4fff5ceb-023a-47b1-bd05-e33add757db6,"Cảm giác chung của chúng ta là sự lệch lạc có tác dụng tiêu cực, tội phạm gây thất thoát tiền của, gây tổn thương, thậm chí tước đoạt đi sinh mạng của người khác... Thế nhưng các nhà nghiên cứu theo mô hình cấu trúc chức năng lập luận rằng sự lệch lạc góp phần quan trọng cho hoạt động liên tục của xã hội. Emile Durkheim là người đã có những công trình tiên phong về chức năng của sự lệch lạc đối với xã hội. Ông khẳng định sự lệch lạc không có gì bất thường, nó là một bộ phận gắn liền với mọi xã hội và nó có bốn chức năng chính:","Khi cuộc tấn công trên bộ tiếp tục, không quân Bắc Triều Tiên tiến hành oanh tạc Phi trường Kimpo gần Seoul. Các lực lượng Bắc Triều Tiên chiếm được Seoul trưa ngày 28 tháng 6, chỉ 3 ngày sau khi phát động tấn công. Trong cuộc tháo lui hoảng loạn, quân Nam Triều Tiên đã giật mìn đánh sập nhiều cây cầu để ngăn đà tiến của Bắc Triều Tiên, bất chấp việc có nhiều thường dân vẫn còn đi trên đó. Các hành động này không có tác dụng là bao, quân đội Bắc Triều Tiên nhanh chóng chiếm được 80% lãnh thổ miền nam, quân Nam Triều Tiên chỉ còn kiểm soát một vùng nhỏ ở quanh thành phố cảng Busan."
70201de4-b0a7-47ae-aaca-d44d993ec899,1bdac536-5070-46dc-9d59-77fb6bb143ab,"Canada là một nền dân chủ đại nghị liên bang và một quốc gia quân chủ lập hiến, Nữ hoàng Elizabeth II là nguyên thủ quốc gia. Canada là một thành viên của Khối thịnh vượng chung Anh. Canada là quốc gia song ngữ chính thức (tiếng Anh và tiếng Pháp) tại cấp liên bang. Do tiếp nhận người nhập cư quy mô lớn từ nhiều quốc gia, Canada là một trong các quốc gia đa dạng sắc tộc và đa nguyên văn hóa nhất trên thế giới, với dân số xấp xỉ 35 triệu người vào tháng 12 năm 2012. Canada có nền kinh tế rất phát triển và đứng vào nhóm hàng đầu thế giới, kinh tế Canada dựa chủ yếu vào nguồn tài nguyên tự nhiên phong phú và hệ thống thương mại phát triển cao. Canada có quan hệ lâu dài và phức tạp với Hoa Kỳ, mối quan hệ này có tác động đáng kể đến kinh tế và văn hóa của quốc gia.","Michael Joseph Jackson sinh ngày 29 tháng 8 năm 1958. Ông là con thứ 8 trong số 10 người con trong một gia đình thuộc tầng lớp lao động người Mỹ gốc Phi, sinh sống trong một căn nhà 3 phòng tại đường Jackson, thuộc thành phố công nghiệp Gary, Indiana, một phần của vùng đô thị Chicago. Mẹ của ông, Katherine Esther Scruse là một tín đồ nhiệt thành của giáo phái Nhân chứng Giê-hô-va. Bà từng mong muốn trở thành một ca sĩ nhạc đồng quê và dân ca, chơi clarinet và dương cầm, nhưng phải làm bán thời gian tại hãng Sears để hỗ trợ gia đình. Cha của ông, Joseph Walter ""Joe"" Jackson làm thuê cho Tổng công ty Thép Hoa Kỳ. Joe từng là một võ sĩ và thường biểu diễn với một ban nhạc R&B có tên là ""The Falcons"" để trang trải thu nhập cho gia đình. Michael lớn lên cùng 3 chị em gái (Rebbie, La Toya và Janet) và 5 anh em trai (Jackie, Tito, Jermaine, Marlon và Randy). Người anh thứ sáu, Brandon, là anh em sinh đôi với Marlon, đã mất khi vừa kịp chào đời."
705d6dbd-b3f5-4a60-898a-ab7bfd374780,5ebb4c56-4f0d-4227-b2d9-3514d64810e7,"Vào năm 1950, quân đội Bắc Triều Tiên được trang bị với những vũ khí Xô Viết tuy đã lỗi thời nhưng nó vẫn có lợi thế vượt trội hơn nhiều so với lực lượng Nam Triều Tiên về mọi mặt. Ngày 30 tháng 1 năm 1950, Stalin, qua điện báo, thông báo cho Kim Nhật Thành hay rằng ông sẵn lòng giúp Kim Nhật Thành trong kế hoạch thống nhất Triều Tiên. Trong những cuộc thảo luận theo sau đó với Kim Nhật Thành, Stalin đề nghị: ông muốn lãnh đạo cuộc chiến và nói rằng một năm tối thiểu 25 ngàn tấn hàng viện trợ có lẽ sẽ giúp ích cho Bắc Triều Tiên chiến thắng. Sau những lần viếng thăm Moskva của Kim Nhật Thành trong tháng ba và tháng 4 năm 1950, Stalin chấp thuận một cuộc tấn công.","Từ giữa thập niên 1970 đến năm 2002, Ả Rập Xê Út đã chi ra trên 70 tỷ USD ""viện trợ phát triển hải ngoại"" (ODA). Tuy nhiên, có bằng chứng rằng đại đa số chúng trên thực tế được dành cho truyền bá và khuếch trương giáo phái Wahhabi, điều này gây bất lợi cho các giáo phái Hồi giáo khác. Tồn tại tranh luận mãnh liệt về việc liệu viện trợ của Ả Rập Xê Út và giáo phái Wahhabi đã kích động chủ nghĩa cực đoan tại các quốc gia tiếp nhận hay không. Hai luận điệu chính là về bản chất giáo phái Wahhabi khuyến khích tính không khoan dung và xúc tiến chủ nghĩa khủng bố. Chỉ tính tại các quốc gia có đa số cư dân không theo Hồi giáo, trong bốn thập niên sau khi Faisal đăng cơ, Ả Rập Xê Út đã trả tiền xây dựng 1.359 thánh đường, 210 trung tâm Hồi giáo."
707f33e2-fbaa-44b7-ac34-190a95bf63cf,9c06b70f-1047-4ba3-91b9-e0b674bb2065,"Về sách lược, viên hàng tướng Chiêm Thành Bố Đông khuyên với Hồ Quý Ly nên đưa quân lên biên giới đón đánh ngay quân Minh, không cho tiến sâu vào, để quân Minh ỷ vào trường binh và thông được đường tiến quân, nhưng các tướng không nghe. Theo K.W Taylor nhà Hồ đã từ bỏ phần lớn khu vực Đông Kinh (Thăng Long) và phòng thủ ở bờ nam sông Hồng. Trương Phụ viết bảng văn kể tội họ Hồ, cho thả trôi theo dòng nước, nhiều người đọc được, chán nản vì chính sự hà khắc của họ Hồ không còn bụng dạ chiến đấu nữa. Theo Minh sử, gia đình Mạc Thúy, Mạc Viễn, Trần Huân đã dẫn theo 10.000 người ở Đông Kinh mà phản lại họ Hồ, người kinh lộ phần nhiều theo quân Minh phản lại họ Hồ.","Roma là một thành phố nổi tiếng với rất nhiều đài phun nước được xây dựng theo tất cả các phong cách khác nhau, từ cổ điển, trung cổ đến Baroque và tân cổ điển. Đài phun nước đã có ở thành phố từ hơn 2.000 năm trước, người dân đã dẫn nước uống và trang trí các quảng trường của Roma. Trong thời Đế chế La Mã, vào năm 98 trước Công nguyên, theo Sextus Julius Frontinus, các lãnh sự La Mã được gọi là người phụ trách quản lý hoặc người giám hộ nguồn nước của thành phố. Roma có 9 hệ thống cống dẫn nước, cung cấp nước dẫn đến 39 đài phun nước tưởng niệm và 591 đài phun nước công cộng dạng bồn nhỏ, không kể nguồn nước cung cấp cho hoàng gia, tắm rửa hay cho các chủ sở hữu biệt thự tư nhân. Mỗi đài phun nước lớn đều được kết nối với hai cống dẫn nước khác nhau, phòng trường hợp một hệ thống không hoạt động được do sửa chữa. Trong thế kỷ 17 và 18, các Giáo hoàng La Mã tái tạo những đài phun nước La Mã bị hư hỏng và xây dựng các đài phun nước mới nhằm đánh dấu thời kì của họ, mở ra thời hoàng kim cho các đài phun nước La Mã. Như những bức tranh của Rubens, các đài phun nước La Mã mang tính biểu hiện phong cách mới của nghệ thuật Baroque. Có rất nhiều nhân vật biểu tượng đầy tính cảm xúc và sức sống được đặt tại các đài phun nước. Ở những đài phun nước này, điêu khắc đã trở thành yếu tố chính, và nước được thêm vào đơn giản chỉ để tạo sự chuyển động và đóng vai trò trang trí cho các tác phẩm điêu khắc. Chúng giống như những khu vườn Baroque, là ""một hình ảnh của sự tự tin và quyền lực."""
70c9dd61-f908-4a6f-93a9-bde48403d276,31a8b6e6-b193-4555-98b8-8c71b111d925,"Để rửa oan cho Vu Khiêm, Minh Hiến Tông khôi phục đế hiệu cho Minh Đại Tông, xét lại án oan Đoạt Môn, khiến nhiều người hài lòng. Tuy nhiên, Minh Hiến Tông nói lắp, do vậy rất ít khi tiếp đại thần, suốt ngày say đắm với Vạn quý phi, sủng tín đám hoạn quan Uông Trực, Lương Phương, những năm cuối còn yêu thích thuật thần tiên. Đến đây đám gian nịnh nắm quyền, Tây xưởng hoành hành, triều cương hủ bại, dân chúng khổ sở. Hoạn quan Uông Trực nhận được sủng tín của Minh Hiến Tông, ngông cuồng hống hách, thông qua Tây xưởng giết oan bừa bãi phổ thông dân chúng và quan viên. Không lâu sau, do dân chúng phẫn uất khởi nghĩa khắp nơi, Tây xưởng bị bãi, song Uông Trực vẫn nắm giữ đại quyền, đến năm 1482 mới bị giáng chức. Thời Thành Hóa có nhiều nhóm quyền lực: nữ sủng, ngoại thích, nịnh hạnh, gian hoạn, tăng đạo, kết thành bè đảng làm loạn triều chính. Năm 1487, Minh Hiến Tông từ trần, con là Chu Hữu Đường kế vị, tức Minh Hiếu Tông, niên hiệu Hoằng Trị.","Vào cuối kỷ Devon (cách nay 360 triệu năm), biển, sông và hồ được lấp đầy các sinh vật trong khi đất liền chủ yếu là các thực vật thời kỳ đầu mà không đó động vật có xương sống, mặc dù một số nhóm như Ichthyostega, có thể thỉnh thoảng chúng cũng ra khỏi môi trường nước. Người ta cho rằng chúng có thể đã trườn bằng 2 chi trước, để kéo phần sau của chúng tương tự như cách mà voi biển làm. Vào đầu kỷ Cacbon (cách nay 360 đến 345 triệu năm), khí hậu trở nên ướt và nóng. Các đầm lầy mở rộng với sự phát triển của rêu, dương xỉ, horsetail và calamites. Các động vật chân khớp thở bằng không khí đã tiến hóa và xâm chiếm đất liền, trên đất liền chúng là nguồn cung cấp thức ăn cho các động vật lưỡng cư ăn thịt và bắt đầu cho sự thích nghi môi trường trên cạn. Không có động vật bốn chân nào khác trên đất liền và các động vật lưỡng cư nằm trên mắc xích cao nhất của chuỗi thức ăn, nằm ở vị trí sinh thái hiện tại của cá sấu. Mặc dù đã có các chi và khả năng hít thở không khí, hầu hết chúng vẫn có cơ thể thon dài và đuôi khỏe. Chúng là các loài săn mồi hàng đầu trên đất liền, đôi khi chiều dài chúng đạt đến vài mét, chúng săn các côn trùng lớn của thời kỳ này và một số loài cá trong nước. Chúng vẫn cần phải trở lại môi trường nước để đẻ trứng không vỏ, và thậm chí các loài lưỡng cư hiện đại nhất có giai đoạn ấu trùng hoàn toàn trong môi trường nước với mang giống như tổ tiên cá của chúng. Sự phát triển trứng có màng ối, là màng chống khô, cho phép bò sát sinh sản trên cạn và cho phép chúng thống trị hệ sinh thái trong giai đoạn sau đó."
70de091f-29c7-431d-9655-2adb620c9bbe,6440d0d9-d40f-4c8d-a600-7639e9413a30,"Với tổng diện tích 2.096 km² và hơn 8 triệu dân (số liệu 2014), Thành phố Hồ Chí Minh là đô thị lớn thứ 2 Việt Nam về diện tích (sau Hà Nội) và lớn nhất về dân số. 11 quận nội thành của Sài Gòn trước đây được chia lại thành 8 quận. Bốn quận Gò Vấp, Phú Nhuận, Bình Thạnh, Tân Bình được thành lập. Khu vực ngoại thành gồm 5 huyện: Thủ Đức, Hóc Môn, Củ Chi, Bình Chánh, Nhà Bè. Năm 1978, thành phố nhận thêm huyện Duyên Hải của tỉnh Đồng Nai. Năm 1979, các đơn vị hành chính cơ sở được phân chia lại, toàn thành phố có 261 phường, 86 xã. Sau đợt điều chỉnh tiếp theo vào năm 1989, thành phố còn 182 phường và 100 xã, thị trấn. Đến năm 1997, phân chia hành chính của thành phố lại thay đổi, gồm 17 quận, 5 huyện với 303 phường xã, thị trấn. Hiện nay, Thành phố Hồ Chí Minh gồm 19 quận nội thành và 5 huyện ngoại thành với 322 phường, xã và thị trấn.","Các dịch vụ tài chính, ngân hàng và bảo hiểm là bộ phận quan trọng của nền kinh tế. Sàn chứng khoán Paris (tiếng Pháp: La Bourse de Paris) là một thể chế có từ lâu, do Louis XV lập ra vào năm 1724. Năm 2000, các sàn chứng khoán Paris, Amsterdam và Bruxelles hợp nhất thành Euronext. Năm 2007, Euronext hợp nhất với sàn chứng khoán New York để tạo thành sàn chứng khoán lớn nhất thế giới NYSE Euronext (giải thể năm 2013). Euronext Paris là nhánh tại Pháp của NYSE Euronext, là thị trường giao dịch chứng khoán lớn thứ nhì châu Âu, sau sàn chứng khoán Luân Đôn."
70f96a55-ce00-4e6d-b262-c57690e3917c,73099f0a-d4df-4d44-bafe-f9d53ff2590d,"Việt Nam có 54 dân tộc, trong đó có 53 dân tộc thiểu số, chiếm khoảng 14% tổng số dân của cả nước. Dân tộc Việt (còn gọi là người Kinh) chiếm gần 86%, tập trung ở những miền châu thổ và đồng bằng ven biển. Những dân tộc thiểu số, trừ người Hoa, người Chăm và người Khmer, phần lớn đều tập trung ở các vùng miền núi và cao nguyên. Trong số các dân tộc thiểu số, đông dân nhất là các dân tộc Tày, Thái, Mường, Hoa, Khmer, Nùng,... mỗi dân tộc có dân số khoảng 1 triệu người. Các dân tộc Brâu, Rơ Măm, Ơ Đu có số dân ít nhất, với khoảng vài trăm cho mỗi nhóm. Có một số dân tộc thiểu số đã định cư trên lãnh thổ Việt Nam từ rất lâu đời, nhưng cũng có các dân tộc chỉ mới di cư vào Việt Nam trong vài trăm năm trở lại đây như người Hoa ở miền Nam. Trong số các dân tộc này, người Hoa và người Ngái là hai dân tộc duy nhất có dân số giảm trong giai đoạn 1999–2009. Việt Nam là một nước đông dân, tuy diện tích đứng hạng 65 nhưng lại xếp thứ 15 trên thế giới về dân số.","Ông trở về Ấn Độ sau khi được phép làm luật sư vào tháng 6 năm 1891, và khi trở về ông mới biết mẹ mình đã qua đời, và gia đình đã giấu kín chuyện này. Thành tựu của ông trong việc mở văn phòng luật sư tại Mumbai chỉ hạn chế vì thời đó có rất nhiều người làm nghề này và Gandhi không phải là một luật sư năng nổ tại pháp tòa. Ông nộp đơn xin dạy bán thời gian tại trường trung học Mumbai, nhưng bị từ chối. Cuối cùng, ông trở về Rajkot sống một cuộc sống khiêm tốn bằng cách soạn lời thỉnh nguyện cho những người tố tụng, nhưng rồi cũng phải đình chỉ công việc này vì xung đột với một quan viên người Anh. Trong tự truyện của mình, Gandhi miêu tả sự kiện này như một sự cố gắng du thuyết không kết quả vì lợi ích của người anh trai. Dưới bầu không khí này (1893), ông chấp nhận một hợp đồng lâu dài của một công ty Ấn Độ, nhậm chức tại Natal, Nam Phi."
7195155d-ba89-49e3-bc9e-ec203289fc9c,3153ab00-03b1-46c4-a354-c337d0ee8015,"Bóng đá là môn thể thao được ưa chuộng nhất. Các đội bóng nổi tiếng gồm AEL Limassol, APOLLON FC, Anorthosis Famagusta FC, AC Omonia, Apollon Ladies, Nea Salamina Famagusta, AEK Larnaca và APOEL Nicosia FC. Các sân vận động hay các địa điểm thi đấu thể thao tại Síp gồm Sân vận động GSP (lớn nhất tại Síp), Sân vận động Makario, Sân vận động Neo GSZ, Sân vận động Antonis Papadopoulos, Sân vận động Ammochostos và Sân vận động Tsirion. Cyprus Rally cũng là sự kiện xuất hiện trên lịch thi đấu của World Rally Championship.","Các sử gia hiện nay đã và đang nhấn mạnh về bản tính đa văn hóa của biên cương Mỹ. Sự chú tâm rộng rãi và lớn lao của giới truyền thông tập trung vào ""Miền Tây hoang dã"" của nửa cuối thế kỷ 19. Như Hine và Faragher định nghĩa, ""lịch sử biên cương kể câu chuyện về sự thành lập và bảo vệ các cộng đồng, sử dụng đất đai, phát triển thị trường, và thành lập các tiểu bang"". Họ giải thích rằng ""Đây là một câu chuyện về sự thu phục thôn tính, nhưng cũng là một câu chuyện về sự sống còn, sự bền bỉ, cũng như sự hội nhập các dân tộc và nền văn hóa mà đã xuất hiện và tiếp tục cuộc sống tại Mỹ."""
71a999e4-86b1-49a3-b7e8-c588ed1a800f,8c8d438c-5b23-4de7-ba25-45e399b59cc1,"Edward I là một người cao lớn trong thời đại của mình, vì thế có biệt danh ""Longshanks"". Tính khí của ông thất thường, và điều đó, cùng với chiều cao của ông, khiến ông trở thành một người đáng sợ, và ông thường đem đến nỗi sợ hãi cho người cùng thời với ông. Tuy nhiên, ông dành sự tôn trọng cho các thần dân và thể hiện là một vị vua thành công, như một người lính, một nhà cai trị và một người sùng đạo. Các sử gia hiện đại khi đánh giá về Edward I chia ra hai luồng ý kiến: trong khi một số khen ngợi ông vì những đóng góp của ông cho pháp luật và hành chính, những người khác chỉ trích ông vì thái độ kiên quyết đối với giới quý tộc. Hiện nay, Edward I được ghi nhận là đã có được nhiều thành tựu trong thời gian trị vì, bao gồm cả trung hưng quyền lực hoàng gia sau thời Henry III, thiết lạp Quốc hội là một tổ chức thường trực và vì thế cũng là một hệ thống để tăng thuế, và cải cách pháp luật thông qua các đạo luật. Cùng lúc đó, ông cũng bị chỉ trích bởi những hành động khác, chẳng hạn những hành vi tàn bạo đối với người Scots, và ban hành Sắc lệnh Trục xuất năm 1290, đuổi cổ người Do Thái ra khỏi nước Anh. Sắc lệnh vẫn có hiệu lực suốt phần còn lại của thời Trung Cổ, và kéo dài hơn 350 năm cho đến khi nó bị bãi bỏ bởi Oliver Cromwell năm 1656.","Sự gặp gỡ giữa những nhà thám hiểm châu Âu với người dân ở phần còn lại của thế giới thường dẫn đến sự xuất hiện những bệnh dịch khủng khiếp ở địa phương. Bệnh tật đã giết toàn bộ dân bản địa (Guanche) tại Quần đảo Canary vào thế kỷ thứ 16. Một nửa dân số người Hispaniola đã bị chết vì bệnh đậu mùa vào năm 1518. Bệnh đậu mùa cũng tàn phá México vào những năm 1520, chỉ riêng người Tenochtitlán đã có hơn 150.000 người chết, gồm cả quốc vương, và Peru vào những năm 1530, nhờ đó hỗ trợ cho những người châu Âu đi chinh phục. Bệnh sởi đã giết hơn hai triệu dân bản xứ México vào những năm 1600. Vào năm 1618–1619, bệnh đậu mùa đã quét sạch 90% người bản xứ Mỹ tại Vịnh Massachusetts. Dịch đậu mùa vào năm 1780–1782 và 1837–1838 đã dẫn đến sự sụp đổ và sụt giảm dân số khủng khiếp người da đỏ đồng bằng. Một số người tin rằng tỷ lệ đến 95% người da đỏ bản xứ tại Tân Thế giới bị chết là do bệnh tật ở Cựu Thế giới truyền sang. Qua nhiều thế kỷ, người châu Âu đã đạt được sự miễn dịch cao đối với loại bệnh này, trong khi người bản xứ không có khả năng như vậy."
71afd177-4757-4b1d-8a83-58afd3d58d2c,0d726095-43c6-4309-a87f-90505702e270,"Israel là quốc gia duy nhất có dân số người Do Thái phát triển liên tục qua sự tăng trưởng dân số tự nhiên, mặc dù dân số người Do Thái ở các nước khác, đặc biệt là cộng đồng người Do Thái ở châu Âu và ở Bắc Mỹ gần đây đã tăng lên thông qua làn sống di dân nhập cư. Trong cộng đồng người Do Thái hải ngoại, ở hầu hết mọi quốc gia thì dân số của người Do Thái nói chung đang suy giảm hoặc đang ở trong mức ổn định, nhưng cộng đồng người Do Thái Chính thống và cộng đồng người Do Thái Haredi, trong hai cộng đồng người Do Thái này thì các thành viên thường bỏ qua việc kiểm soát sinh đẻ và từ chối kế hoạch hóa gia đình vì lý do đức tin tôn giáo, hai cộng đồng người Do Thái trên có sự gia tăng dân số nhanh nhất.","Hiến pháp Canada là pháp luật tối cao của quốc gia, và gồm có các bản văn bằng văn bản và các quy ước bất thành văn. Đạo luật Hiến pháp 1867 (trước năm 1982 gọi là Đạo luật Bắc Mỹ thuộc Anh), khẳng định sự cai trị dựa trên tiền lệ nghị viện và phân chia quyền lực giữa các chính phủ liên bang và cấp tỉnh. Quy chế Westminster 1931 trao đầy đủ quyền tự trị và Đạo luật Hiến pháp 1982 kết thúc toàn bộ liên kết lập pháp giữa Canada với Anh Quốc, cũng như thêm một thể thức tu chính hiến pháp và Hiến chương Canada về Quyền lợi và Tự do. Hiến chương đảm bảo các quyền lợi và quyền tự do mà theo thường lệ không thể bị chà đạp bởi bất kỳ chính phủ nào-tuy thế một điều khoản tuy nhiên cho phép nghị liên bang và các cơ quan lập pháp cấp tỉnh được phủ quyết một số điều khoản nhất định của Hiến chương trong một giai đoạn 5 năm."
